日付,駅名,乗車人員数
2024-10-16,さっぽろ（東豊線）,27446
2024-10-16,大通（南北線）,42778
2024-10-16,大通（東西線）,21125
2024-10-16,大通（東豊線）,15623
2024-10-16,すすきの,15920
2024-10-17,さっぽろ（南北線）,52315
2024-10-17,さっぽろ（東豊線）,27540
2024-10-17,大通（南北線）,42642
2024-10-17,大通（東西線）,20789
2024-10-17,大通（東豊線）,15694
2024-10-17,すすきの,16288
2024-10-18,さっぽろ（南北線）,55770
2024-10-18,さっぽろ（東豊線）,28223
2024-10-18,大通（南北線）,46824
2024-10-18,大通（東西線）,21945
2024-10-18,大通（東豊線）,15920
2024-10-18,すすきの,19308
2024-10-19,さっぽろ（南北線）,47067
2024-10-19,さっぽろ（東豊線）,19436
2024-10-19,大通（南北線）,42833
2024-10-19,大通（東西線）,15472
2024-10-19,大通（東豊線）,11288
2024-10-19,すすきの,22453
2024-10-20,さっぽろ（南北線）,38581
2024-10-20,さっぽろ（東豊線）,15777
2024-10-20,大通（南北線）,36159
2024-10-20,大通（東西線）,13380
2024-10-20,大通（東豊線）,9576
2024-10-20,すすきの,18579
2024-10-21,さっぽろ（南北線）,50698
2024-10-21,さっぽろ（東豊線）,27292
2024-10-21,大通（南北線）,41224
2024-10-21,大通（東西線）,19905
2024-10-21,大通（東豊線）,14657
2024-10-21,すすきの,15828
2024-10-22,さっぽろ（南北線）,50286
2024-10-22,さっぽろ（東豊線）,26619
2024-10-22,大通（南北線）,41245
2024-10-22,大通（東西線）,20298
2024-10-22,大通（東豊線）,15106
2024-10-22,すすきの,15663
2024-10-23,さっぽろ（南北線）,50672
2024-10-23,さっぽろ（東豊線）,27166
2024-10-23,大通（南北線）,42391
2024-10-23,大通（東西線）,20040
2024-10-23,大通（東豊線）,15517
2024-10-23,すすきの,16261
2024-10-24,さっぽろ（南北線）,51114
2024-10-24,さっぽろ（東豊線）,26783
2024-10-24,大通（南北線）,42633
2024-10-24,大通（東西線）,20706
2024-10-24,大通（東豊線）,15636
2024-10-24,すすきの,16686
2024-10-25,さっぽろ（南北線）,56774
2024-10-25,さっぽろ（東豊線）,27681
2024-10-25,大通（南北線）,50009
2024-10-25,大通（東西線）,23368
2024-10-25,大通（東豊線）,16189
2024-10-25,すすきの,21072
2024-10-26,さっぽろ（南北線）,51768
2024-10-26,さっぽろ（東豊線）,19234
2024-10-26,大通（南北線）,47233
2024-10-26,大通（東西線）,17594
2024-10-26,大通（東豊線）,12262
2024-10-26,すすきの,25204
2024-10-27,さっぽろ（南北線）,41575
2024-10-27,さっぽろ（東豊線）,15555
2024-10-27,大通（南北線）,37687
2024-10-27,大通（東西線）,13060
2024-10-27,大通（東豊線）,9427
2024-10-27,すすきの,20954
2024-10-28,さっぽろ（南北線）,53065
2024-10-28,さっぽろ（東豊線）,27558
2024-10-28,大通（南北線）,43619
2024-10-28,大通（東西線）,20097
2024-10-28,大通（東豊線）,15535
2024-10-28,すすきの,17158
2024-10-29,さっぽろ（南北線）,52559
2024-10-29,さっぽろ（東豊線）,27022
2024-10-29,大通（南北線）,44330
2024-10-29,大通（東西線）,20317
2024-10-29,大通（東豊線）,14896
2024-10-29,すすきの,17274
2024-10-30,さっぽろ（南北線）,51773
2024-10-30,さっぽろ（東豊線）,26851
2024-10-30,大通（南北線）,44750
2024-10-30,大通（東西線）,20794
2024-10-30,大通（東豊線）,15252
2024-10-30,すすきの,17156
2024-10-31,さっぽろ（南北線）,52317
2024-10-31,さっぽろ（東豊線）,26947
2024-10-31,大通（南北線）,46972
2024-10-31,大通（東西線）,20897
2024-10-31,大通（東豊線）,15364
2024-10-31,すすきの,17296
2023-04-01,さっぽろ（南北線）,42925
2023-04-01,さっぽろ（東豊線）,20991
2023-04-01,大通（南北線）,36191
2023-04-01,大通（東西線）,14291
2023-04-01,大通（東豊線）,10492
2023-04-01,すすきの,14926
2023-04-02,さっぽろ（南北線）,33942
2023-04-02,さっぽろ（東豊線）,15692
2023-04-02,大通（南北線）,28770
2023-04-02,大通（東西線）,11152
2023-04-02,大通（東豊線）,7606
2023-04-02,すすきの,11523
2023-04-03,さっぽろ（南北線）,48198
2023-04-03,さっぽろ（東豊線）,26227
2023-04-03,大通（南北線）,39378
2023-04-03,大通（東西線）,20677
2023-04-03,大通（東豊線）,13806
2023-04-03,すすきの,11804
2023-04-04,さっぽろ（南北線）,47312
2023-04-04,さっぽろ（東豊線）,25787
2023-04-04,大通（南北線）,38270
2023-04-04,大通（東西線）,20123
2023-04-04,大通（東豊線）,13485
2023-04-04,すすきの,11339
2023-04-05,さっぽろ（南北線）,46258
2023-04-05,さっぽろ（東豊線）,25286
2023-04-05,大通（南北線）,38833
2023-04-05,大通（東西線）,20016
2023-04-05,大通（東豊線）,13643
2023-04-05,すすきの,11403
2023-04-06,さっぽろ（南北線）,47210
2023-04-06,さっぽろ（東豊線）,25642
2023-04-06,大通（南北線）,39251
2023-04-06,大通（東西線）,19262
2023-04-06,大通（東豊線）,13481
2023-04-06,すすきの,11438
2023-04-07,さっぽろ（南北線）,51240
2023-04-07,さっぽろ（東豊線）,27839
2023-04-07,大通（南北線）,42438
2023-04-07,大通（東西線）,20000
2023-04-07,大通（東豊線）,14264
2023-04-07,すすきの,13682
2023-04-08,さっぽろ（南北線）,41164
2023-04-08,さっぽろ（東豊線）,28278
2023-04-08,大通（南北線）,38906
2023-04-08,大通（東西線）,14143
2023-04-08,大通（東豊線）,12056
2023-04-08,すすきの,15553
2023-04-09,さっぽろ（南北線）,30855
2023-04-09,さっぽろ（東豊線）,14987
2023-04-09,大通（南北線）,28639
2023-04-09,大通（東西線）,10348
2023-04-09,大通（東豊線）,7635
2023-04-09,すすきの,11231
2023-04-10,さっぽろ（南北線）,46811
2023-04-10,さっぽろ（東豊線）,27520
2023-04-10,大通（南北線）,38378
2023-04-10,大通（東西線）,18927
2023-04-10,大通（東豊線）,13666
2023-04-10,すすきの,10740
2023-04-11,さっぽろ（南北線）,46256
2023-04-11,さっぽろ（東豊線）,27413
2023-04-11,大通（南北線）,37285
2023-04-11,大通（東西線）,19109
2023-04-11,大通（東豊線）,13232
2023-04-11,すすきの,10725
2023-04-12,さっぽろ（南北線）,47003
2023-04-12,さっぽろ（東豊線）,27947
2023-04-12,大通（南北線）,38637
2023-04-12,大通（東西線）,19058
2023-04-12,大通（東豊線）,13492
2023-04-12,すすきの,11036
2023-04-13,さっぽろ（南北線）,48045
2023-04-13,さっぽろ（東豊線）,27767
2023-04-13,大通（南北線）,39223
2023-04-13,大通（東西線）,19572
2023-04-13,大通（東豊線）,13453
2023-04-13,すすきの,11277
2023-04-14,さっぽろ（南北線）,54663
2023-04-14,さっぽろ（東豊線）,30266
2023-04-14,大通（南北線）,44586
2023-04-14,大通（東西線）,21130
2023-04-14,大通（東豊線）,14188
2023-04-14,すすきの,14737
2023-04-15,さっぽろ（南北線）,42963
2023-04-15,さっぽろ（東豊線）,22504
2023-04-15,大通（南北線）,38603
2023-04-15,大通（東西線）,14875
2023-04-15,大通（東豊線）,10856
2023-04-15,すすきの,15983
2023-04-16,さっぽろ（南北線）,31777
2023-04-16,さっぽろ（東豊線）,16335
2023-04-16,大通（南北線）,28672
2023-04-16,大通（東西線）,10186
2023-04-16,大通（東豊線）,7953
2023-04-16,すすきの,11636
2023-04-17,さっぽろ（南北線）,48391
2023-04-17,さっぽろ（東豊線）,28366
2023-04-17,大通（南北線）,39538
2023-04-17,大通（東西線）,19292
2023-04-17,大通（東豊線）,13902
2023-04-17,すすきの,11344
2023-04-18,さっぽろ（南北線）,48606
2023-04-18,さっぽろ（東豊線）,28131
2023-04-18,大通（南北線）,38659
2023-04-18,大通（東西線）,19171
2023-04-18,大通（東豊線）,13369
2023-04-18,すすきの,11160
2023-04-19,さっぽろ（南北線）,48665
2023-04-19,さっぽろ（東豊線）,28902
2023-04-19,大通（南北線）,39155
2023-04-19,大通（東西線）,19412
2023-04-19,大通（東豊線）,13672
2023-04-19,すすきの,11421
2023-04-20,さっぽろ（南北線）,50309
2023-04-20,さっぽろ（東豊線）,30683
2023-04-20,大通（南北線）,40107
2023-04-20,大通（東西線）,19739
2023-04-20,大通（東豊線）,14177
2023-04-20,すすきの,12081
2023-04-21,さっぽろ（南北線）,53168
2023-04-21,さっぽろ（東豊線）,29189
2023-04-21,大通（南北線）,45006
2023-04-21,大通（東西線）,20642
2023-04-21,大通（東豊線）,14375
2023-04-21,すすきの,14928
2023-04-22,さっぽろ（南北線）,46378
2023-04-22,さっぽろ（東豊線）,21114
2023-04-22,大通（南北線）,40732
2023-04-22,大通（東西線）,15263
2023-04-22,大通（東豊線）,10736
2023-04-22,すすきの,16461
2023-04-23,さっぽろ（南北線）,36309
2023-04-23,さっぽろ（東豊線）,16867
2023-04-23,大通（南北線）,32778
2023-04-23,大通（東西線）,11713
2023-04-23,大通（東豊線）,8633
2023-04-23,すすきの,12987
2023-04-24,さっぽろ（南北線）,48550
2023-04-24,さっぽろ（東豊線）,28116
2023-04-24,大通（南北線）,39759
2023-04-24,大通（東西線）,19733
2023-04-24,大通（東豊線）,13515
2023-04-24,すすきの,11726
2023-04-25,さっぽろ（南北線）,50229
2023-04-25,さっぽろ（東豊線）,28633
2023-04-25,大通（南北線）,41318
2023-04-25,大通（東西線）,20717
2023-04-25,大通（東豊線）,14045
2023-04-25,すすきの,11932
2023-04-26,さっぽろ（南北線）,49964
2023-04-26,さっぽろ（東豊線）,28926
2023-04-26,大通（南北線）,40927
2023-04-26,大通（東西線）,19630
2023-04-26,大通（東豊線）,13875
2023-04-26,すすきの,12716
2023-04-27,さっぽろ（南北線）,50032
2023-04-27,さっぽろ（東豊線）,28956
2023-04-27,大通（南北線）,41314
2023-04-27,大通（東西線）,20239
2023-04-27,大通（東豊線）,13874
2023-04-27,すすきの,12788
2023-04-28,さっぽろ（南北線）,55073
2023-04-28,さっぽろ（東豊線）,29889
2023-04-28,大通（南北線）,45269
2023-04-28,大通（東西線）,21700
2023-04-28,大通（東豊線）,14363
2023-04-28,すすきの,14827
2023-04-29,さっぽろ（南北線）,45361
2023-04-29,さっぽろ（東豊線）,20228
2023-04-29,大通（南北線）,38721
2023-04-29,大通（東西線）,13908
2023-04-29,大通（東豊線）,9758
2023-04-29,すすきの,16163
2023-04-30,さっぽろ（南北線）,37051
2023-04-30,さっぽろ（東豊線）,17091
2023-04-30,大通（南北線）,31467
2023-04-30,大通（東西線）,11471
2023-04-30,大通（東豊線）,8286
2023-04-30,すすきの,13683
2020-05-01,さっぽろ（南北線）,17889
2020-05-01,さっぽろ（東豊線）,10180
2020-05-01,大通（南北線）,14829
2020-05-01,大通（東西線）,9130
2020-05-01,大通（東豊線）,5866
2020-05-01,すすきの,4883
2020-05-02,さっぽろ（南北線）,7688
2020-05-02,さっぽろ（東豊線）,4213
2020-05-02,大通（南北線）,7388
2020-05-02,大通（東西線）,3949
2020-05-02,大通（東豊線）,2597
2020-05-02,すすきの,3574
2020-05-03,さっぽろ（南北線）,5274
2020-05-03,さっぽろ（東豊線）,2836
2020-05-03,大通（南北線）,5061
2020-05-03,大通（東西線）,2495
2020-05-03,大通（東豊線）,1741
2020-05-03,すすきの,2568
2020-05-04,さっぽろ（南北線）,6315
2020-05-04,さっぽろ（東豊線）,3419
2020-05-04,大通（南北線）,5539
2020-05-04,大通（東西線）,2707
2020-05-04,大通（東豊線）,1795
2020-05-04,すすきの,2739
2020-05-05,さっぽろ（南北線）,6356
2020-05-05,さっぽろ（東豊線）,3389
2020-05-05,大通（南北線）,5573
2020-05-05,大通（東西線）,2741
2020-05-05,大通（東豊線）,1920
2020-05-05,すすきの,2812
2020-05-06,さっぽろ（南北線）,6999
2020-05-06,さっぽろ（東豊線）,3691
2020-05-06,大通（南北線）,6013
2020-05-06,大通（東西線）,3087
2020-05-06,大通（東豊線）,2067
2020-05-06,すすきの,2887
2020-05-07,さっぽろ（南北線）,20988
2020-05-07,さっぽろ（東豊線）,11924
2020-05-07,大通（南北線）,17083
2020-05-07,大通（東西線）,10609
2020-05-07,大通（東豊線）,7148
2020-05-07,すすきの,5310
2020-05-08,さっぽろ（南北線）,20494
2020-05-08,さっぽろ（東豊線）,11619
2020-05-08,大通（南北線）,16958
2020-05-08,大通（東西線）,10407
2020-05-08,大通（東豊線）,6857
2020-05-08,すすきの,5446
2020-05-09,さっぽろ（南北線）,9097
2020-05-09,さっぽろ（東豊線）,4868
2020-05-09,大通（南北線）,8918
2020-05-09,大通（東西線）,4748
2020-05-09,大通（東豊線）,3118
2020-05-09,すすきの,4616
2020-05-10,さっぽろ（南北線）,6541
2020-05-10,さっぽろ（東豊線）,3523
2020-05-10,大通（南北線）,6738
2020-05-10,大通（東西線）,3131
2020-05-10,大通（東豊線）,2154
2020-05-10,すすきの,3268
2020-05-11,さっぽろ（南北線）,21160
2020-05-11,さっぽろ（東豊線）,12069
2020-05-11,大通（南北線）,17150
2020-05-11,大通（東西線）,10871
2020-05-11,大通（東豊線）,7282
2020-05-11,すすきの,5438
2020-05-12,さっぽろ（南北線）,20125
2020-05-12,さっぽろ（東豊線）,11527
2020-05-12,大通（南北線）,16352
2020-05-12,大通（東西線）,10144
2020-05-12,大通（東豊線）,6847
2020-05-12,すすきの,5367
2020-05-13,さっぽろ（南北線）,19689
2020-05-13,さっぽろ（東豊線）,11415
2020-05-13,大通（南北線）,16082
2020-05-13,大通（東西線）,10303
2020-05-13,大通（東豊線）,6824
2020-05-13,すすきの,5615
2020-05-14,さっぽろ（南北線）,19967
2020-05-14,さっぽろ（東豊線）,11371
2020-05-14,大通（南北線）,16334
2020-05-14,大通（東西線）,10032
2020-05-14,大通（東豊線）,6614
2020-05-14,すすきの,5549
2020-05-15,さっぽろ（南北線）,21172
2020-05-15,さっぽろ（東豊線）,11995
2020-05-15,大通（南北線）,17593
2020-05-15,大通（東西線）,10764
2020-05-15,大通（東豊線）,7192
2020-05-15,すすきの,6569
2020-05-16,さっぽろ（南北線）,9842
2020-05-16,さっぽろ（東豊線）,5073
2020-05-16,大通（南北線）,10219
2020-05-16,大通（東西線）,5263
2020-05-16,大通（東豊線）,3468
2020-05-16,すすきの,5577
2020-05-17,さっぽろ（南北線）,6894
2020-05-17,さっぽろ（東豊線）,3546
2020-05-17,大通（南北線）,7158
2020-05-17,大通（東西線）,3377
2020-05-17,大通（東豊線）,2223
2020-05-17,すすきの,4565
2020-05-18,さっぽろ（南北線）,21356
2020-05-18,さっぽろ（東豊線）,12266
2020-05-18,大通（南北線）,17457
2020-05-18,大通（東西線）,10868
2020-05-18,大通（東豊線）,7255
2020-05-18,すすきの,5030
2020-05-19,さっぽろ（南北線）,20707
2020-05-19,さっぽろ（東豊線）,11709
2020-05-19,大通（南北線）,17011
2020-05-19,大通（東西線）,10303
2020-05-19,大通（東豊線）,6933
2020-05-19,すすきの,4993
2020-05-20,さっぽろ（南北線）,20457
2020-05-20,さっぽろ（東豊線）,11611
2020-05-20,大通（南北線）,17979
2020-05-20,大通（東西線）,11261
2020-05-20,大通（東豊線）,7607
2020-05-20,すすきの,4859
2020-05-21,さっぽろ（南北線）,20784
2020-05-21,さっぽろ（東豊線）,11693
2020-05-21,大通（南北線）,18284
2020-05-21,大通（東西線）,11591
2020-05-21,大通（東豊線）,7618
2020-05-21,すすきの,4993
2020-05-22,さっぽろ（南北線）,21577
2020-05-22,さっぽろ（東豊線）,12231
2020-05-22,大通（南北線）,19741
2020-05-22,大通（東西線）,12144
2020-05-22,大通（東豊線）,7947
2020-05-22,すすきの,5568
2020-05-23,さっぽろ（南北線）,10198
2020-05-23,さっぽろ（東豊線）,5346
2020-05-23,大通（南北線）,10809
2020-05-23,大通（東西線）,5497
2020-05-23,大通（東豊線）,3668
2020-05-23,すすきの,4530
2020-05-24,さっぽろ（南北線）,7419
2020-05-24,さっぽろ（東豊線）,3804
2020-05-24,大通（南北線）,7827
